,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
603,0.39,0.607,3,-8.056,1,0.303,0.632,0.000162,0.138,0.347,161.625,audio_features,3pcxxaUxAMSfz2zgetHydD,spotify:track:3pcxxaUxAMSfz2zgetHydD,https://api.spotify.com/v1/tracks/3pcxxaUxAMSfz2zgetHydD,https://api.spotify.com/v1/audio-analysis/3pcxxaUxAMSfz2zgetHydD,189906,4
604,0.424,0.438,11,-5.53,1,0.0553,0.617,0.0,0.0837,0.325,128.983,audio_features,4UG2Fm0E98LhE2dlNxiAXx,spotify:track:4UG2Fm0E98LhE2dlNxiAXx,https://api.spotify.com/v1/tracks/4UG2Fm0E98LhE2dlNxiAXx,https://api.spotify.com/v1/audio-analysis/4UG2Fm0E98LhE2dlNxiAXx,120308,5
605,0.306,0.0425,8,-26.966,1,0.0412,0.981,0.92,0.27,0.0386,73.128,audio_features,1mLzJfxZVjF9MVUb1AEs8C,spotify:track:1mLzJfxZVjF9MVUb1AEs8C,https://api.spotify.com/v1/tracks/1mLzJfxZVjF9MVUb1AEs8C,https://api.spotify.com/v1/audio-analysis/1mLzJfxZVjF9MVUb1AEs8C,217800,3
606,0.572,0.797,1,-5.242,1,0.036,0.262,0.000564,0.14,0.935,148.789,audio_features,0y9fOgbU1qPFmWMp1NpxBb,spotify:track:0y9fOgbU1qPFmWMp1NpxBb,https://api.spotify.com/v1/tracks/0y9fOgbU1qPFmWMp1NpxBb,https://api.spotify.com/v1/audio-analysis/0y9fOgbU1qPFmWMp1NpxBb,64867,4
607,0.866,0.881,7,-5.913,1,0.185,0.0412,0.0,0.103,0.839,149.957,audio_features,09RSokEnbdjjroUmNo2HtK,spotify:track:09RSokEnbdjjroUmNo2HtK,https://api.spotify.com/v1/tracks/09RSokEnbdjjroUmNo2HtK,https://api.spotify.com/v1/audio-analysis/09RSokEnbdjjroUmNo2HtK,204905,4
608,0.484,0.828,11,-5.197,1,0.0543,0.0288,0.0,0.313,0.577,195.999,audio_features,0IPKskRI33eRXjUhNUr9b5,spotify:track:0IPKskRI33eRXjUhNUr9b5,https://api.spotify.com/v1/tracks/0IPKskRI33eRXjUhNUr9b5,https://api.spotify.com/v1/audio-analysis/0IPKskRI33eRXjUhNUr9b5,207281,4
609,0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,audio_features,0hs3unYvc0bFG2NgheFdkO,spotify:track:0hs3unYvc0bFG2NgheFdkO,https://api.spotify.com/v1/tracks/0hs3unYvc0bFG2NgheFdkO,https://api.spotify.com/v1/audio-analysis/0hs3unYvc0bFG2NgheFdkO,407533,4
610,0.681,0.668,6,-4.171,1,0.0628,0.533,0.00021,0.104,0.301,136.759,audio_features,3la7i4yJUIqcXPoRoo3w8d,spotify:track:3la7i4yJUIqcXPoRoo3w8d,https://api.spotify.com/v1/tracks/3la7i4yJUIqcXPoRoo3w8d,https://api.spotify.com/v1/audio-analysis/3la7i4yJUIqcXPoRoo3w8d,197517,4
611,0.838,0.518,0,-10.689,1,0.338,0.128,0.0,0.0468,0.174,97.527,audio_features,2QPrlQDIhLLeI0j9NwCHE8,spotify:track:2QPrlQDIhLLeI0j9NwCHE8,https://api.spotify.com/v1/tracks/2QPrlQDIhLLeI0j9NwCHE8,https://api.spotify.com/v1/audio-analysis/2QPrlQDIhLLeI0j9NwCHE8,198373,4
612,0.835,0.432,1,-9.311,0,0.06,0.428,4.57e-06,0.0508,0.661,125.852,audio_features,53cVCGWe27PNZfb0KNUnjt,spotify:track:53cVCGWe27PNZfb0KNUnjt,https://api.spotify.com/v1/tracks/53cVCGWe27PNZfb0KNUnjt,https://api.spotify.com/v1/audio-analysis/53cVCGWe27PNZfb0KNUnjt,299067,4
613,0.724,0.436,0,-9.321,1,0.0282,0.576,1.19e-06,0.0908,0.324,130.439,audio_features,1Jj6MF0xDOMA3Ut2Z368Bx,spotify:track:1Jj6MF0xDOMA3Ut2Z368Bx,https://api.spotify.com/v1/tracks/1Jj6MF0xDOMA3Ut2Z368Bx,https://api.spotify.com/v1/audio-analysis/1Jj6MF0xDOMA3Ut2Z368Bx,243067,4
614,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,audio_features,50ZFpw2wS6ERvLmW8TINhq,spotify:track:50ZFpw2wS6ERvLmW8TINhq,https://api.spotify.com/v1/tracks/50ZFpw2wS6ERvLmW8TINhq,https://api.spotify.com/v1/audio-analysis/50ZFpw2wS6ERvLmW8TINhq,168053,4
615,0.774,0.631,6,-10.121,1,0.119,0.828,0.000291,0.131,0.641,127.979,audio_features,3PgmQl12KXQofJDeBROKcU,spotify:track:3PgmQl12KXQofJDeBROKcU,https://api.spotify.com/v1/tracks/3PgmQl12KXQofJDeBROKcU,https://api.spotify.com/v1/audio-analysis/3PgmQl12KXQofJDeBROKcU,211470,4
616,0.287,0.94,3,-5.557,1,0.0822,0.000125,0.0161,0.31,0.544,115.416,audio_features,77vGYwdYgbRq0zL7kGcRVO,spotify:track:77vGYwdYgbRq0zL7kGcRVO,https://api.spotify.com/v1/tracks/77vGYwdYgbRq0zL7kGcRVO,https://api.spotify.com/v1/audio-analysis/77vGYwdYgbRq0zL7kGcRVO,226573,3
617,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,audio_features,1wsRitfRRtWyEapl0q22o8,spotify:track:1wsRitfRRtWyEapl0q22o8,https://api.spotify.com/v1/tracks/1wsRitfRRtWyEapl0q22o8,https://api.spotify.com/v1/audio-analysis/1wsRitfRRtWyEapl0q22o8,206200,4
618,0.708,0.831,7,-6.857,1,0.22,0.0324,2.42e-06,0.259,0.765,128.001,audio_features,6MVd0fiTvnNySVpKcxox6I,spotify:track:6MVd0fiTvnNySVpKcxox6I,https://api.spotify.com/v1/tracks/6MVd0fiTvnNySVpKcxox6I,https://api.spotify.com/v1/audio-analysis/6MVd0fiTvnNySVpKcxox6I,176560,4
619,0.689,0.764,4,-7.389,0,0.0716,0.013,1.94e-05,0.101,0.0536,110.021,audio_features,2uXN0GGLZrEmQRrpu3HvEq,spotify:track:2uXN0GGLZrEmQRrpu3HvEq,https://api.spotify.com/v1/tracks/2uXN0GGLZrEmQRrpu3HvEq,https://api.spotify.com/v1/audio-analysis/2uXN0GGLZrEmQRrpu3HvEq,221127,4
620,0.342,0.703,10,-5.172,1,0.0316,0.352,0.000318,0.109,0.342,105.326,audio_features,3iE8BiQ2YfTgKnvchIJ6zm,spotify:track:3iE8BiQ2YfTgKnvchIJ6zm,https://api.spotify.com/v1/tracks/3iE8BiQ2YfTgKnvchIJ6zm,https://api.spotify.com/v1/audio-analysis/3iE8BiQ2YfTgKnvchIJ6zm,275716,4
